,Unnamed: 0,UserID,UserScreenName,UserCreatedAt,UserDescriptionLength,UserFollowersCount,UserFriendsCount,UserLocation,AvgHashtag,AvgURLCount,AvgMention,AvgRetweet,AvgFavCount,TweetCount,SpammerOrNot,Current_Time
70,1765,793395820846428160,spgrpjhansi,2016-11-01 10:14:39,80,2372,90.0,"Jhansi, India",0.0,0.7666666666666667,5.966666666666668,0.1,1.6,1653,0,2019-04-23 14:45:45
71,1795,1008035078004330496,kumbhMelaPolUP,2018-06-16 17:14:25,102,10433,21.0,"Sangam, Prayagraj",4.0,1.2,13.466666666666667,821.4666666666667,108.66666666666669,1385,0,2019-04-23 14:45:45
72,1825,305086188,NBTMumbai,2011-05-25 16:27:00,90,7558,63.0,Mumbai,0.13333333333333333,0.7666666666666667,0.8333333333333334,1.2,0.0,37578,0,2019-04-23 14:45:45
73,1855,444481070,AtulGargBJP,2011-12-23 09:14:40,133,17890,79.0,Ghaziabad,0.5666666666666667,0.6666666666666666,0.7,124.7,19.666666666666668,1726,0,2019-04-23 14:45:45
74,1885,1027528066866663424,sdrf_up,2018-08-09 12:12:36,135,582,122.0,"Lucknow, India",0.6,0.5,0.6,9.166666666666666,27.16666666666667,20,0,2019-04-23 14:45:45
75,1905,4738670125,UD197,2016-01-10 14:16:20,107,417,230.0,0,0.03333333333333333,0.36666666666666653,4.866666666666666,338.76666666666665,0.9666666666666668,1695,0,2019-04-23 14:45:45
76,1935,774874083901046784,SantoshMahiLko,2016-09-11 07:35:52,0,809,178.0,0,0.8,0.4666666666666667,1.1,364.1,0.9666666666666668,694,0,2019-04-23 14:45:45
77,1965,930053917701836800,devmuraribapu65,2017-11-13 12:45:08,127,92,147.0,"Vrindavan, India",0.03333333333333333,0.6333333333333333,0.7,0.03333333333333333,0.7,22,0,2019-04-23 14:45:45
78,1987,962967264680202240,wpl1090,2018-02-12 08:31:01,103,3297,4.0,"Uttar Pradesh, India",0.0,0.2,3.4,0.8,2.7333333333333334,758,0,2019-04-23 14:45:45
79,2017,78858865,927BIGFM,2009-10-01 09:41:17,60,301908,441.0,INDIA,0.9666666666666668,0.9,0.7,5.233333333333333,10.733333333333333,19524,0,2019-04-23 14:45:45
80,2047,842434250272079872,BPRDIndia,2017-03-16 17:55:51,160,6051,152.0,India,0.5666666666666667,0.7333333333333333,0.5666666666666667,15.633333333333333,6.966666666666668,1118,0,2019-04-23 14:45:45
81,2077,1003874882357223424,fireserviceup,2018-06-05 05:43:17,91,332,41.0,"Lucknow, India",0.13333333333333333,0.6666666666666666,0.06666666666666668,22.93333333333333,21.0,11,0,2019-04-23 14:45:45
82,2088,122658025,RajatSharmaLive,2010-03-13 12:52:17,39,3330365,22.0,Delhi,0.26666666666666666,1.0,0.9666666666666668,261.3,1022.8333333333335,5163,0,2019-04-23 14:45:45
83,2118,136172389,skochgroup,2010-04-23 06:11:43,123,28472,250.0,India,1.1666666666666667,5.0,2.5,16.666666666666668,44.83333333333334,3045,0,2019-04-23 14:45:45
84,2208,1535907986,Etahpolice,2013-06-21 06:46:43,129,13714,169.0,"Etah, UP, India",0.5,0.3,2.0,17.633333333333333,1.3666666666666667,30895,0,2019-04-23 14:45:45
85,2238,1469482477,digbasti,2013-05-30 10:51:55,140,11595,11.0,0,0.36666666666666653,0.3333333333333333,1.2333333333333334,160.53333333333333,5.366666666666666,1098,0,2019-04-23 14:45:45
86,2268,4833521534,digdevipatan,2016-01-30 05:05:14,151,2014,121.0,0,0.7666666666666667,0.43333333333333335,2.3666666666666667,104.8,2.0,4785,0,2019-04-23 14:45:45
