,Unnamed: 0,UserID,UserScreenName,UserCreatedAt,UserDescriptionLength,UserFollowersCount,UserFriendsCount,UserLocation,AvgHashtag,AvgURLCount,AvgMention,AvgRetweet,AvgFavCount,TweetCount,SpammerOrNot,Current_Time
138,2814,43606177,BSherSB,2009-05-30 22:26:50,0,953,249,0,0.2333333333333333,0.7,0.7666666666666667,536.1,3.733333333333333,6308,1.0,2019-04-23 01:25:12
139,2844,4832188317,j4m3sw4lcott,2016-01-21 09:21:14,142,39,58, Nigeria,0.0,0.1,1.3666666666666667,0.0,0.2,424,1.0,2019-04-23 01:25:12
140,2874,185762468,eugin_ya,2010-09-01 19:45:18,0,33,25,0,0.0,1.0,0.0,0.0,0.0,2957,1.0,2019-04-23 01:25:12
141,2904,315682622,arttar87,2011-06-12 08:21:04,0,158,1410,Тольятти,0.0,1.0,0.0,0.03333333333333333,0.0,6639,1.0,2019-04-23 01:25:12
142,2934,933501885415243776,jhazz_rei,2017-11-23 01:06:07,0,11,258,0,0.0,0.5333333333333333,1.0333333333333334,557.1,0.13333333333333333,1067,1.0,2019-04-23 01:25:12
143,2964,1074463898806427649,void_george,2018-12-17 00:38:50,134,125,493,"Marietta, GA",1.1,0.8333333333333334,1.0,10.833333333333336,0.0,4830,1.0,2019-04-23 01:25:12
144,2994,1111907606136795136,ibrahim52416212,2019-03-30 08:26:46,0,118,1187,0,0.5,0.9666666666666668,1.6333333333333333,322.73333333333335,0.0,4787,1.0,2019-04-23 01:25:12
145,3054,1113855014898941952,Joff00322378,2019-04-04 17:25:04,0,10,173,0,2.6,0.6333333333333333,1.0,61.23333333333333,0.0,56,1.0,2019-04-23 01:25:12
146,3084,3265486770,LuizXulaps,2015-07-02 00:37:44,0,194,1045,"Caxias do Sul, Brasil",0.1,0.9,1.5333333333333334,662.7333333333332,0.0,2213,1.0,2019-04-23 01:25:12
147,3114,1061032949414543360,DickTributer,2018-11-09 23:09:02,126,381,1448,UK,1.1333333333333333,0.6333333333333333,1.0666666666666669,5.7,0.06666666666666668,1630,1.0,2019-04-23 01:25:12
148,3144,2535327983,daniellefwisdom,2014-05-08 16:59:09,0,818,493,tx,0.0,0.26666666666666666,0.7,2169.2,1.0,38322,1.0,2019-04-23 01:25:12
149,3174,954558496497963008,pirate2pt0,2018-01-20 03:37:35,160,1650,1032,in mean people's faces ,0.7333333333333333,0.5666666666666667,1.1333333333333333,149.96666666666667,0.03333333333333333,11622,1.0,2019-04-23 01:25:12
150,3204,1045304106934571008,Samar3450,2018-09-27 13:28:14,78,108388,590,"Punjab, Pakistan",0.2333333333333333,0.9333333333333332,1.0666666666666669,49.5,9.833333333333334,66448,1.0,2019-04-23 01:25:12
151,3234,1093527627699273738,D972Mister,2019-02-07 15:11:17,0,5,79,0,1.5666666666666669,0.8666666666666667,1.3,2205.6,0.0,143,1.0,2019-04-23 01:25:12
152,3264,1120038370669944833,MauroRo13459736,2019-04-21 18:55:31,0,7,354,0,0.2333333333333333,1.0,1.6333333333333333,161.76666666666668,0.0,127,1.0,2019-04-23 01:25:12
153,3294,181081093,RatchetSensai,2010-08-21 06:23:12,91,982,1920,Winterfell ,0.06666666666666668,0.3333333333333333,0.7666666666666667,39.23333333333333,195.8,24601,1.0,2019-04-23 01:25:12
154,3324,1013543195542683648,cheeekydee,2018-07-01 22:01:43,35,336,202,Queens,0.0,0.5,0.6,0.6333333333333333,0.5,9123,1.0,2019-04-23 01:25:12
155,3354,58175844,ruactive2,2009-07-19 11:09:55,160,332,3215,CPH DK,0.3333333333333333,0.7666666666666667,1.3,2.6,0.03333333333333333,10395,1.0,2019-04-23 01:25:12
156,3384,2325074985,kamaginv,2014-02-05 02:03:21,0,72,22,город . Владивосток,0.0,2.0,0.0,0.0,0.13333333333333333,5206,1.0,2019-04-23 01:25:12
157,3414,1032733495637012480,BoubaNadir,2018-08-23 20:57:07,52,2355,1905,0,0.43333333333333335,0.6333333333333333,1.6,7.333333333333332,0.26666666666666666,117432,1.0,2019-04-23 01:25:12
158,3444,882701652,wwwtttttt1,2012-10-15 17:03:56,0,26,7,0,0.0,1.0,0.0,0.0,0.0,2867,1.0,2019-04-23 01:25:12
159,3474,1080101846998499328,y2zdies,2019-01-01 14:02:02,9,38,66,0,0.0,0.4666666666666667,0.16666666666666666,1155.4333333333334,0.16666666666666666,1285,1.0,2019-04-23 01:25:12
160,3504,314903453,slythuga,2011-06-11 00:34:37,11,1117,531,"Atlanta, GA",0.06666666666666668,0.3333333333333333,0.7333333333333333,748.2333333333332,0.16666666666666666,227879,1.0,2019-04-23 01:25:12
161,3534,4780618703,RTpet73,2016-01-12 04:01:45,137,2298,3294,United Kingdom,1.9666666666666663,0.5333333333333333,1.3666666666666667,32.766666666666666,0.0,21429,1.0,2019-04-23 01:25:12
162,3564,3006991461,rostandbenni,2015-01-31 04:44:13,0,151,1308,0,0.06666666666666668,1.9333333333333331,2.0,59.46666666666667,0.0,7541,1.0,2019-04-23 01:25:12
163,3624,489966217,Froz2504,2012-02-12 02:57:52,38,19,13,Сургут,0.0,1.0,0.0,0.0,0.0,3154,1.0,2019-04-23 01:25:12
164,3654,333328395,Olcha_Dilgizhek,2011-07-11 11:03:21,0,50,2,0,0.0,2.0,0.0,0.0,0.0,3467,1.0,2019-04-23 01:25:12
165,3684,615348740,D_Schweitzer94,2012-06-22 17:10:14,16,596,2060,United States,0.2,0.8,1.1,7514.1,0.0,31825,1.0,2019-04-23 01:25:12
166,3714,4497937641,davidcheoflore1,2015-12-16 01:47:30,0,980,4690,Schertz TX ,1.2666666666666666,0.6333333333333333,1.5333333333333334,50.1,0.06666666666666668,13211,1.0,2019-04-23 01:25:12
167,3744,437250059,Orehova_L,2011-12-15 05:32:37,0,65,45,0,0.0,2.0,0.0,0.0,0.03333333333333333,5406,1.0,2019-04-23 01:25:12
168,3774,797897394306379777,2sebb20,2016-11-13 20:22:18,143,596,5000,In-between your thighs ,0.9,0.4,0.9666666666666668,27.466666666666665,0.3333333333333333,1555,1.0,2019-04-23 01:25:12
169,3804,32908791,mike_vaughan1,2009-04-18 15:10:54,22,234,314,"Texas, USA",0.03333333333333333,0.2333333333333333,1.2666666666666666,5248.433333333333,0.3,4910,1.0,2019-04-23 01:25:12
170,3834,1118980381967958016,sumantri212,2019-04-18 20:51:27,3,3,17,0,0.6666666666666666,0.7666666666666667,1.0,19.5,0.0,98,1.0,2019-04-23 01:25:12
171,3864,2325074985,kamaginv,2014-02-05 02:03:21,0,72,22,город . Владивосток,0.0,2.0,0.0,0.0,0.13333333333333333,5210,1.0,2019-04-23 01:25:12
172,3894,4897817656,aOcvgPllmg42NNL,2016-02-11 12:10:46,0,86,1,0,0.0,1.0,0.0,0.0,0.0,5234,1.0,2019-04-23 01:25:12
173,3924,2766366858,XWaynes75,2014-08-25 13:44:13,119,401,806,"Ile-de-France, France",0.8666666666666667,0.8666666666666667,1.9333333333333331,34.93333333333333,0.0,7835,1.0,2019-04-23 01:25:12
174,3954,1360644042,mileskabio,2013-04-18 00:34:07,7,2282,1501,mardel💸,0.0,0.4,0.5666666666666667,18.433333333333334,1.3666666666666667,16096,1.0,2019-04-23 01:25:12
175,3984,18379967,SoCalledMary,2008-12-25 22:07:14,91,1074,3164,0,0.2333333333333333,0.4,0.7666666666666667,40.06666666666667,0.2,43128,1.0,2019-04-23 01:25:12
176,4014,2515252834,KarinaMedeuova,2014-04-28 18:17:36,0,146,26,"Тверь, Россия",0.0,1.0,0.0,0.0,0.0,5220,1.0,2019-04-23 01:25:12
177,4044,734532902,Morgan_Lisaa,2012-08-03 09:15:34,68,73,39,0,0.0,1.0,0.0,0.0,0.0,4163,1.0,2019-04-23 01:25:12
178,4074,2749306087,mramorr1,2014-08-20 15:01:09,0,75,21,0,0.0,2.0,0.0,0.0,0.0,5204,1.0,2019-04-23 01:25:12
179,4104,2429243705,pauucb_,2014-03-22 17:09:38,139,187,269,0,0.0,0.3333333333333333,0.9666666666666668,3365.666666666666,0.03333333333333333,2154,1.0,2019-04-23 01:25:12
180,4134,1568044428,ne_govori,2013-07-04 12:11:16,0,172,4,0,0.0,1.0,0.0,0.0,0.0,2871,1.0,2019-04-23 01:25:12
181,4164,526798952,___sorayak,2012-03-16 21:12:13,2,589,501,London,0.0,0.5333333333333333,0.8333333333333334,16052.4,0.2333333333333333,9199,1.0,2019-04-23 01:25:12
182,4194,2973050927,pavelblinov2003,2015-01-11 13:35:20,0,65,0,0,0.0,1.0,0.0,0.0,0.0,5209,1.0,2019-04-23 01:25:12
183,4214,2973050927,pavelblinov2003,2015-01-11 13:35:20,0,65,0,0,0.0,1.0,0.0,0.0,0.0,5210,1.0,2019-04-23 01:25:12
184,4224,969769260619849729,Al_2705,2018-03-03 02:59:43,0,208,20,0,0.0,2.0,0.0,0.0,0.0,10679,1.0,2019-04-23 01:25:12
185,4254,979761288896286727,avproh2,2018-03-30 16:44:29,0,94,2,0,0.0,1.0,0.0,0.0,0.0,6589,1.0,2019-04-23 01:25:12
186,4284,1313903430,Alfa_Lobx,2013-03-29 14:02:47,149,428,25,Icon Cr: Old Xian (19 Days),0.03333333333333333,0.7333333333333333,0.9666666666666668,3099.0333333333333,0.03333333333333333,167090,1.0,2019-04-23 01:25:12
187,4314,714472738572861440,vladimirov1963i,2016-03-28 15:22:29,0,92,2,0,0.0,1.0,0.0,0.0,0.0,5289,1.0,2019-04-23 01:25:12
188,4344,3251637472,PronyaevaKristi,2015-05-13 13:42:58,62,72,36,0,0.0,1.0,0.0,0.0,0.03333333333333333,5312,1.0,2019-04-23 01:25:12
189,4374,293312470,frosiy123456,2011-05-05 03:52:29,0,32,1,0,0.0,1.0,0.0,0.0,0.0,6220,1.0,2019-04-23 01:25:12
190,4404,333328395,Olcha_Dilgizhek,2011-07-11 11:03:21,0,50,2,0,0.0,2.0,0.0,0.0,0.0,3473,1.0,2019-04-23 01:25:12
191,4434,913187808,frank_thetank26,2012-10-29 20:37:44,73,238,243,"Miami, Fl",0.3333333333333333,0.4666666666666667,1.3,3892.1,8.666666666666666,14136,1.0,2019-04-23 01:25:12
192,4464,1109112293906759680,WowVideos7,2019-03-22 15:19:11,4,90,48,0,13.0,1.0,0.0,0.0,0.43333333333333335,191,1.0,2019-04-23 01:25:12
193,4494,385004087,alexej_mir,2011-10-04 18:10:00,0,59,15,0,0.0,1.0,0.0,0.0,0.0,5257,1.0,2019-04-23 01:25:12
194,4524,722440246156242946,kolot_50,2016-04-19 15:02:31,0,79,28,0,0.0,2.0,0.0,0.0,0.0,5232,1.0,2019-04-23 01:25:12
195,4554,301394800,erMerry,2011-05-19 11:55:28,102,74,15,Russia,0.0,1.0,0.0,0.0,0.03333333333333333,5849,1.0,2019-04-23 01:25:12
196,4584,4038287489,KetiFredi,2015-10-25 10:39:37,0,33,25,0,0.0,1.0333333333333334,0.0,0.0,0.0,2882,1.0,2019-04-23 01:25:12
197,4614,856826370,gerardo63665738,2012-10-01 18:41:57,52,1093,1150,Chilangolandia,1.0666666666666669,0.9333333333333332,2.6666666666666665,45.7,0.0,40025,1.0,2019-04-23 01:25:12
198,4644,1096395999206092800,mckl3b,2019-02-15 13:09:11,0,130,375,0,0.16666666666666666,0.7,1.6,91.36666666666666,0.0,78,1.0,2019-04-23 01:25:12
199,4674,1074910019273936896,x0CcNNYbn6TEYb3,2018-12-18 06:11:34,0,1,47,0,0.06666666666666668,1.0333333333333334,1.4333333333333331,740.5,0.0,132,1.0,2019-04-23 01:25:12
200,4704,211267565,MeFrancescaLe,2010-11-02 19:52:31,20,15112,4390,0,0.0,2.0,0.0,0.26666666666666666,0.8666666666666667,140861,1.0,2019-04-23 01:25:12
201,4734,3326781993,0123_filonencko,2015-06-15 12:10:30,0,101,0,0,0.0,1.0,0.0,0.0,0.0,5360,1.0,2019-04-23 01:25:12
202,4764,1023557841305698306,stroker_the,2018-07-29 13:16:20,67,449,662,0,0.26666666666666666,0.6333333333333333,1.1666666666666667,7.8,0.36666666666666653,606,1.0,2019-04-23 01:25:12
203,4794,863879485942358018,AlejandroMR518,2017-05-14 22:11:34,5,114,310,0,0.6666666666666666,0.8666666666666667,1.0333333333333334,49.33333333333334,0.0,5553,1.0,2019-04-23 01:25:12
204,4824,950168283252215810,IvanLeo93170594,2018-01-08 00:52:26,0,222,179,0,0.3333333333333333,1.0666666666666669,1.7666666666666666,113.53333333333332,0.0,44675,1.0,2019-04-23 01:25:12
205,4854,3865693940,NiceGuy30462000,2015-10-12 04:15:07,124,1279,4418,United States,1.9333333333333331,1.8,3.466666666666667,385.26666666666665,0.0,39847,1.0,2019-04-23 01:25:12
206,4884,1103478083636641792,Najwa82332797,2019-03-07 02:10:51,0,18,0,0,8.633333333333333,1.0333333333333334,0.0,0.0,0.16666666666666666,114,1.0,2019-04-23 01:25:12
207,4914,1069718685009498120,ozzy231231,2018-12-03 22:23:03,0,101,2075,0,0.43333333333333335,0.8333333333333334,1.1,412.66666666666674,0.0,1137,1.0,2019-04-23 01:25:12
208,4944,2578792763,sergexxxcon,2014-06-02 23:17:20,25,15,374,cuautilan izcalli,2.8666666666666667,1.8666666666666667,2.6,1112.9,0.0,3290,1.0,2019-04-23 01:25:12
209,5004,1074083792464347137,Milfiliciouss,2018-12-15 23:28:26,45,4012,18,0,0.13333333333333333,1.0,0.0,1.1,5.366666666666666,3216,1.0,2019-04-23 01:25:12
210,5034,3194842340,ReneF1,2015-05-14 02:04:39,108,638,2203,0,0.0,1.0,1.0,18.366666666666667,0.0,30015,1.0,2019-04-23 01:25:12
211,5094,2946128115,horndog_91,2014-12-28 17:52:44,66,1202,3852,0,0.36666666666666653,0.8666666666666667,1.5,183.56666666666663,0.0,35916,1.0,2019-04-23 01:25:12
212,5124,1112967538814734338,MalikaShehzadi1,2019-04-02 06:38:33,36,85,398,Pakistan,0.6666666666666666,0.9333333333333332,1.8333333333333333,69.13333333333334,0.0,405,1.0,2019-04-23 01:25:12
213,5154,1031540449784291329,KPubefairy,2018-08-20 13:56:23,110,796,109,"Wales, United Kingdom",1.9333333333333331,0.6333333333333333,1.6666666666666667,4.0,1.9333333333333331,2173,1.0,2019-04-23 01:25:12
214,5184,101641624,sukaewean,2010-01-04 03:03:25,0,65,571,0,0.0,0.9,1.0,196.16666666666663,0.0,3004,1.0,2019-04-23 01:25:12
215,5214,956015377888305152,jcroldanroldan1,2018-01-24 04:06:42,0,393,3734,0,0.7666666666666667,1.0666666666666669,1.1,158.7,0.0,9382,1.0,2019-04-23 01:25:12
216,5244,1103478268919980035,Sariw56676073,2019-03-07 02:11:35,0,12,0,0,8.233333333333333,1.0333333333333334,0.0,0.0,0.3333333333333333,114,1.0,2019-04-23 01:25:12
217,5274,1036466998446710786,Cris9666450351,2018-09-03 04:12:43,0,19,44,0,0.7666666666666667,0.8,1.4,97.53333333333332,0.0,1845,1.0,2019-04-23 01:25:12
218,5304,125706019,Grinder0420,2010-03-23 16:13:23,96,2305,2587,0,0.1,0.7,1.1,22.43333333333333,0.06666666666666668,143508,1.0,2019-04-23 01:25:12
219,5364,1055696622,Giovannini8,2013-01-02 17:56:31,0,1755,2130,0,0.8333333333333334,1.7666666666666666,3.6,138.73333333333332,0.0,150737,1.0,2019-04-23 01:25:12
