,Unnamed: 0,Unnamed: 0.1,UserID,UserScreenName,UserCreatedAt,UserDescriptionLength,UserFollowersCount,UserFriendsCount,UserLocation,AvgHashtag,AvgURLCount,AvgMention,AvgRetweet,AvgFavCount,TweetCount,SpammerOrNot,Current_Time,Reputation,AgeOfAccount,TweetPerDay,TweetPerFollower,AgeByFollowing
90,90,2388,711170043241963520,adgzonekanpur,2016-03-19 12:38:46,140,28421,178.0,"Kanpur, India",0.0,0.2,4.066666666666666,5.566666666666666,0.43333333333333335,50608,0,2019-04-23 14:45:45,179.0,1130.0881828703705,44.78234598600799,1.78,6.348810016125677
91,91,2418,1456517174,digmoradabad,2013-05-25 10:05:27,145,27077,27.0,"मुरादाबाद, उत्तर प्रदेश, भारत",0.6333333333333333,0.03333333333333333,2.933333333333333,12.4,0.0,239528,0,2019-04-23 14:45:45,28.0,2159.1946527777777,110.93395386647987,8.85,79.97017232510288
92,92,2448,1398976800,igrangeagra,2013-05-03 06:29:21,138,17678,189.0,"Agra, India",1.8,0.06666666666666668,3.733333333333333,76.33333333333333,0.0,47318,0,2019-04-23 14:45:45,190.0,2181.344722222222,21.692123907767904,2.68,11.541506466784243
93,93,2478,1469381294,shravastipolice,2013-05-30 09:54:01,132,6418,157.0,0,1.2666666666666666,0.5333333333333333,4.466666666666667,127.43333333333334,1.2333333333333334,28760,0,2019-04-23 14:45:45,158.0,2154.2025925925927,13.350647751930893,4.48,13.721035621608872
94,94,2508,1317707898,gorakhpurpolice,2013-03-31 04:41:14,134,17225,16.0,"गोरखपुर, भारत",0.3333333333333333,0.9333333333333332,5.4,45.06666666666667,6.466666666666668,7086,0,2019-04-23 14:45:45,17.0,2214.4198032407407,3.199935256011457,0.41,138.4012377025463
95,95,2538,1471906255,kaushambipolice,2013-05-31 11:00:13,134,6551,169.0,"Uttar Pradesh, India",0.3333333333333333,0.26666666666666666,2.6666666666666665,29.966666666666665,2.6333333333333333,13014,0,2019-04-23 14:45:45,170.0,2153.1566203703705,6.044149262937234,1.99,12.740571718167873
96,96,2568,2456384107,hathraspolice,2014-04-21 09:59:00,135,5492,232.0,0,0.5333333333333333,0.26666666666666666,2.566666666666667,14.333333333333336,0.0,37779,0,2019-04-23 14:45:45,233.0,1828.1991319444444,20.664597931308958,6.88,7.880168672174329
97,97,2598,1399708710,IgRangeVaranasi,2013-05-03 13:20:13,142,22991,17.0,"Varanasi, India",0.2333333333333333,0.16666666666666666,3.1666666666666665,22.766666666666666,0.7333333333333333,15321,0,2019-04-23 14:45:45,18.0,2181.0593981481484,7.024567975089747,0.67,128.29761165577344
98,98,2628,3178012657,sonbhadrapolice,2015-04-28 08:41:33,134,11014,142.0,Sonbhadra U.P India,0.3,0.6333333333333333,2.3,33.1,7.1,7398,0,2019-04-23 14:45:45,143.0,1456.2529166666666,5.080161498961233,0.67,10.255302230046947
99,99,2658,1331034252,jaunpurpolice,2013-04-06 08:23:34,132,5538,147.0,"Jaunpur, India",0.1,0.7,2.933333333333333,8.066666666666666,8.1,25194,0,2019-04-23 14:45:45,148.0,2208.2654050925926,11.4089547125535,4.55,15.022213640085663
100,100,2688,809649300762480640,BngWeather,2016-12-16 06:40:10,142,5510,140.0,"Bengaluru, India",0.8666666666666667,0.5,0.7,50.03333333333333,24.03333333333333,6147,0,2019-04-23 14:45:45,141.0,858.3372106481481,7.16152104760584,1.12,6.130980076058201
101,101,2718,792306564170297344,UdhampurPolice,2016-10-29 10:06:20,31,5238,153.0,"Udhampur, Jammu And Kashmir",0.0,0.9666666666666668,1.1666666666666667,3.6666666666666665,19.633333333333333,681,0,2019-04-23 14:45:45,154.0,906.1940393518519,0.751494680418644,0.13,5.922836858508836
102,102,2748,826734320018661378,DHFWKA,2017-02-01 10:09:56,94,1286,1734.0,"Karnataka, India",0.9,1.0666666666666669,0.0,1.5666666666666669,7.633333333333334,1467,0,2019-04-23 14:45:45,1735.0,811.1915393518518,1.8084508144305156,1.14,0.4678151899376308
103,103,2778,3657712400,digilocker_ind,2015-09-23 08:32:50,160,15500,20.0,"New Delhi, Delhi",0.03333333333333333,0.7666666666666667,1.7666666666666666,3.2666666666666666,8.933333333333334,1317,0,2019-04-23 14:45:45,21.0,1308.2589699074074,1.0066814218695639,0.08,65.41294849537037
104,104,2808,874989339314241538,BaramullaPolice,2017-06-14 13:58:09,160,6128,145.0,"Baramulla J&K,INDIA🇮🇳",0.16666666666666666,0.7,1.2,43.4,28.53333333333333,533,0,2019-04-23 14:45:45,146.0,678.0330555555555,0.7860973674259573,0.09,4.676090038314176
105,105,2838,264681786,KashmirPolice,2011-03-12 08:41:12,90,14163,96.0,0,1.3666666666666667,0.3,0.9333333333333332,9.4,15.166666666666664,6601,0,2019-04-23 14:45:45,97.0,2964.2531597222223,2.226867829540772,0.47,30.877637080439815
106,106,2868,1068730438234005505,DistrictPolice1,2018-12-01 04:56:07,71,40,73.0,"Chitradurga, India",0.6333333333333333,0.6666666666666666,0.4,10.666666666666666,0.8,165,0,2019-04-23 14:45:45,74.0,143.4094675925926,1.1505516530383006,4.12,1.9645132546930493
107,107,2898,739812041955889152,Tripura_Police,2016-06-06 13:31:51,33,2085,38.0,"Agartala, India",0.5333333333333333,0.6333333333333333,1.4333333333333331,31.73333333333333,14.7,285,0,2019-04-23 14:45:45,39.0,1051.0513194444445,0.27115707361524727,0.14,27.659245248538014
108,108,2928,4843765218,JmuKmrPolice,2016-02-01 09:02:47,138,60584,176.0,"Jammu, Srinagar",0.2,0.03333333333333333,1.0,8.066666666666666,0.0,7047,0,2019-04-23 14:45:45,177.0,1177.2381712962963,5.986044431638088,0.12,6.688853246001684
109,109,2958,907952401486725122,PoliceRajasthan,2017-09-13 13:01:36,152,37987,233.0,"Jaipur, India",1.6,1.4666666666666666,0.9333333333333332,73.9,155.16666666666666,1663,0,2019-04-23 14:45:45,234.0,587.0723263888889,2.8327003765093064,0.04,2.5196237184072485
110,110,2988,3306790844,assampolice,2015-08-05 09:23:53,97,12819,98.0,"Guwahati, Assam",0.0,0.6,5.6,78.2,68.4,1168,0,2019-04-23 14:45:45,99.0,1357.2235185185186,0.8605804306094945,0.09,13.849219576719578
111,111,3018,2842306788,hydcitypolice,2014-10-06 12:54:15,135,124721,181.0,Hyderabad,0.06666666666666668,0.4,4.2,1.7333333333333334,3.033333333333333,33073,0,2019-04-23 14:45:45,182.0,1660.0774305555556,19.922564689607224,0.27,9.171698511356661
112,112,3048,3412395613,KolkataPolice,2015-09-01 07:23:39,100,664916,22.0,"18 Lalbazar St. Kolkata-1,WB",0.3333333333333333,0.6,0.9666666666666668,9.366666666666667,39.16666666666666,2944,0,2019-04-23 14:45:45,23.0,1330.3070138888888,2.2130229858698556,0.0,60.46850063131313
113,113,3078,143766231,dtptraffic,2010-05-14 10:06:44,40,1156777,21.0,"India, Delhi",0.0,0.8666666666666667,6.266666666666668,0.6333333333333333,3.1333333333333333,153973,0,2019-04-23 14:45:45,22.0,3266.193761574074,47.14141635179534,0.13,155.5330362654321
114,114,3108,959681983755546624,AhmedabadPolice,2018-02-03 06:56:29,96,25084,24.0,"Ahmedabad, Gujarat",0.7,1.1,4.9,63.0,195.6,2850,0,2019-04-23 14:45:45,25.0,444.32587962962964,6.414211124446845,0.11,18.513578317901235
115,115,3138,805702426338545664,GujaratPolice,2016-12-05 09:16:42,102,29657,71.0,"Gandhinagar, Gujarat, India",0.4666666666666667,1.6,1.2666666666666666,112.6,651.0666666666667,582,0,2019-04-23 14:45:45,72.0,869.2285069444445,0.6695592647391139,0.02,12.242655027386542
116,116,3168,626218913,CPDelhi,2012-07-04 06:32:12,153,146190,11.0,"Delhi, India",0.4,0.5333333333333333,0.6666666666666666,119.96666666666668,384.06666666666666,835,0,2019-04-23 14:45:45,12.0,2484.3427430555557,0.3361049928936184,0.01,225.8493402777778
117,117,3198,1100927498,DDNewsLive,2013-01-18 13:04:45,134,2479105,38.0,"New Delhi, India",0.5666666666666667,0.9666666666666668,0.03333333333333333,14.833333333333336,53.43333333333333,139376,0,2019-04-23 14:45:45,39.0,2286.070138888889,60.967508226909295,0.06,60.15974049707602
118,118,3228,784705308832694272,IAF_MCC,2016-10-08 10:41:39,45,561004,21.0,"New Delhi,India",0.8666666666666667,0.8666666666666667,0.3333333333333333,281.1,1608.5666666666666,2729,0,2019-04-23 14:45:45,22.0,927.1695138888889,2.943366837584611,0.0,44.15092923280423
119,119,3258,789327837727559680,CISFHQrs,2016-10-21 04:49:56,126,154444,100.0,I N D I A,0.6333333333333333,1.0333333333333334,0.3666666666666665,10.366666666666667,105.9,6941,0,2019-04-23 14:45:45,101.0,914.4137615740741,7.590655665605628,0.04,9.14413761574074
120,120,3288,1090631910693486593,SiManojThakur1,2019-01-30 15:24:45,51,472,859.0,"Ahraura, India",0.7,0.7,1.3,8.166666666666666,26.766666666666666,179,0,2019-04-23 14:45:45,860.0,82.97291666666666,2.1573304542144776,0.38,0.09659245246410554
121,121,3318,723503384205103104,VikramA79117869,2016-04-22 13:27:03,155,470,25.0,गौतमबुद्धनगर (उत्तर प्रदेश),0.4,0.4666666666666667,2.0,425.9,0.4666666666666667,17320,0,2019-04-23 14:45:45,26.0,1096.0546527777778,15.802131724093492,36.85,43.84218611111111
122,122,3338,723503384205103104,VikramA79117869,2016-04-22 13:27:03,155,472,25.0,गौतमबुद्धनगर (उत्तर प्रदेश),0.4,0.4666666666666667,2.0,425.9,0.4666666666666667,17320,0,2019-04-23 14:45:45,26.0,1096.0546527777778,15.802131724093492,36.69,43.84218611111111
123,123,3378,1084122776665874433,GuwahatiPol,2019-01-12 16:19:46,73,739,28.0,"Guwahati, India",0.3666666666666665,0.4,1.0666666666666669,169.23333333333332,11.133333333333333,26,0,2019-04-23 14:45:45,29.0,100.93471064814815,0.25759225773811656,0.04,3.60481109457672
124,124,3434,959681983755546624,AhmedabadPolice,2018-02-03 06:56:29,96,25085,24.0,"Ahmedabad, Gujarat",0.7,1.1,4.9,63.0,195.6,2850,0,2019-04-23 14:45:45,25.0,444.32587962962964,6.414211124446845,0.11,18.513578317901235
125,125,3475,136182704,venkatashok,2010-04-23 07:02:52,0,106,618.0,"Greater Noida, India",0.43333333333333335,0.4,0.9666666666666668,794.0333333333333,0.5,77,0,2019-04-23 14:45:45,619.0,3287.3214467592593,0.023423325417691942,0.73,5.319290366924368
126,126,3505,3263041614,bareillytraffic,2015-07-01 09:21:21,137,1390,36.0,"Bareilly, Uttar Pradesh",0.8666666666666667,0.16666666666666666,0.7666666666666667,114.93333333333334,0.26666666666666666,5341,0,2019-04-23 14:45:45,37.0,1392.2252777777778,3.836304429499456,3.84,38.67292438271605
127,127,3535,1107605032801718274,ECISVEEP,2019-03-18 11:29:52,160,39371,63.0,0,0.9,1.0333333333333334,0.9666666666666668,8.1,20.1,1127,0,2019-04-23 14:45:45,64.0,36.13603009259259,31.1877092506357,0.03,0.5735877792475015
128,128,3565,1017345376385314816,DmHapur,2018-07-12 09:50:13,0,620,1152.0,0,2.8,0.7333333333333333,2.066666666666667,39.6,1.6666666666666667,3767,0,2019-04-23 14:45:45,1153.0,285.20523148148146,13.208032617187786,6.08,0.24757398566100822
129,129,3595,1106232915178987520,DEHRA_CHOKI,2019-03-14 16:37:34,41,16,29.0,"Moradabad, India",0.16666666666666666,0.8333333333333334,0.6333333333333333,7.2,4.933333333333334,58,0,2019-04-23 14:45:45,30.0,39.922349537037036,1.4528203042306376,3.62,1.3766327426564495
130,130,3625,389910518,ceoup,2011-10-13 05:29:52,139,4905,44.0,uttar pradesh,2.3666666666666667,0.9333333333333332,0.4666666666666667,3.8333333333333335,3.7,2030,0,2019-04-23 14:45:45,45.0,2749.3860300925926,0.7383466627753377,0.41,62.48604613846801
131,131,3655,981046046804664320,uttarakhandcops,2018-04-03 05:49:39,67,2917,38.0,"Dehradun, India",0.3666666666666665,0.7,0.7666666666666667,9.333333333333334,38.86666666666667,786,0,2019-04-23 14:45:45,39.0,385.3722916666667,2.0395861793817343,0.27,10.141376096491229
132,132,3685,983377169077293056,ProDixit,2018-04-09 16:12:42,27,273,23.0,"Noida, India",0.06666666666666668,0.06666666666666668,0.6,9.866666666666667,0.2333333333333333,6,0,2019-04-23 14:45:45,24.0,378.93961805555557,0.01583365716888529,0.02,16.47563556763285
133,133,3691,1056850669,airnewsalerts,2013-01-03 04:15:45,114,2050934,15.0,"New Delhi, India",2.7333333333333334,1.3333333333333333,0.3333333333333333,16.7,62.6,227526,0,2019-04-23 14:45:45,16.0,2301.4375,98.86255872688265,0.11,153.42916666666667
134,134,3721,231033118,PIB_India,2010-12-27 11:55:36,156,1508283,199.0,New Delhi,0.9,0.7333333333333333,0.43333333333333335,117.86666666666666,33.3,203554,0,2019-04-23 14:45:45,200.0,3039.118159722222,66.97798154008102,0.13,15.27195055136795
135,135,3751,1227253801,adgpi,2013-02-28 10:34:45,72,5971895,114.0,"New Delhi, Delhi",0.9333333333333332,0.9333333333333332,0.2,313.1666666666667,1783.6,8853,0,2019-04-23 14:45:45,115.0,2245.1743055555557,3.943123693378174,0.0,19.694511452241716
136,136,3781,3492240913,NIA_India,2015-09-08 10:54:46,131,89785,22.0,"New Delhi, Delhi",0.0,0.9666666666666668,0.0,255.63333333333333,679.2,223,0,2019-04-23 14:45:45,23.0,1323.1604050925926,0.1685358775411624,0.0,60.143654776936025
137,137,3811,866956421899800576,BharatKeVeer,2017-05-23 09:58:13,152,74183,58.0,"New Delhi, India",0.6,0.2333333333333333,1.3666666666666667,235.76666666666668,101.13333333333334,18261,0,2019-04-23 14:45:45,59.0,700.1996759259259,26.079703587197645,0.25,12.072408205619412
138,138,3841,501617441,NameisNani,2012-02-24 09:36:15,11,3252700,43.0,"Hyderabad, India",0.06666666666666668,0.06666666666666668,0.9333333333333332,151.96666666666667,1676.533333333333,4783,0,2019-04-23 14:45:45,44.0,2615.2149305555554,1.8289127765815936,0.0,60.81895187338501
139,139,3871,2457802914,lrvr1974,2014-04-22 08:12:52,0,2,9.0,0,0.3,0.6,0.9,31.966666666666665,0.0,23,0,2019-04-23 14:45:45,10.0,1827.2728356481482,0.012587063930079011,11.5,203.03031507201646
140,140,3924,1091228863567261696,MLA54327644,2019-02-01 06:56:49,19,5,1.0,0,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,1,0,2019-04-23 14:45:45,2.0,81.32564814814815,0.012296243839069493,0.2,81.32564814814815
141,141,3925,1047739594135883776,WomenCid,2018-10-04 06:46:00,0,50,11.0,0,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,1,0,2019-04-23 14:45:45,12.0,201.33315972222223,0.004966891700203245,0.02,18.303014520202023
142,142,3926,788752007246905344,cpkarimnagar,2016-10-19 14:41:47,116,1602,9.0,"Karimnagar, India",0.0,0.9666666666666668,0.06666666666666668,1.4666666666666666,18.133333333333333,1340,0,2019-04-23 14:45:45,10.0,916.0027546296296,1.462877696849074,0.84,101.77808384773662
143,143,3956,3876966136,cpwrlc,2015-10-06 03:22:23,119,954,47.0,"Warangal-Hamamkonda, India",0.0,0.5,1.5,1.3666666666666667,12.333333333333336,284,0,2019-04-23 14:45:45,48.0,1295.4745601851853,0.21922468316120605,0.3,27.56328851457841
144,144,3986,869529855825674240,CyberProtectUK,2017-05-30 12:24:07,109,5214,379.0,"City of London, London",0.13333333333333333,0.8333333333333334,0.6,46.9,11.366666666666667,1585,0,2019-04-23 14:45:45,380.0,693.0983564814815,2.286832720317306,0.3,1.8287555579986319
145,145,4016,789772103360794624,spsangareddy,2016-10-22 10:15:17,118,1512,91.0,"Sangareddy, India",0.06666666666666668,0.4666666666666667,2.433333333333333,3.433333333333333,2.2333333333333334,476,0,2019-04-23 14:45:45,92.0,913.1878240740741,0.5212509271930336,0.31,10.035031033781035
146,146,4046,788742361387966465,spsuryapet,2016-10-19 14:03:28,117,1789,55.0,"Suryapet, India",0.03333333333333333,1.0,0.1,0.3666666666666665,4.166666666666667,189,0,2019-04-23 14:45:45,56.0,916.0293634259259,0.206325263737338,0.11,16.655079335016836
147,147,4076,788753254280683520,cpramagundam,2016-10-19 14:46:44,118,1633,24.0,"Ramagundam, India",0.7,1.0,0.0,0.6,10.033333333333333,639,0,2019-04-23 14:45:45,25.0,915.9993171296296,0.6975987733291842,0.39,38.166638213734565
148,148,4106,821227782554337280,sp_kamareddy,2017-01-17 05:28:55,145,396,4.0,"Kamareddy, India",0.06666666666666668,1.0,0.0,0.3,4.566666666666666,160,0,2019-04-23 14:45:45,5.0,826.3866898148148,0.19361396059737415,0.4,206.5966724537037
149,149,4136,2444881508,cp_nizamabad,2014-04-15 04:20:16,2,981,30.0,"Police Commissionerate, Vijay Talkies Road, Nizamabad Telangana State. Cell: 9440795448.",0.3333333333333333,0.9666666666666668,0.43333333333333335,45.5,0.5,1486,0,2019-04-23 14:45:45,31.0,1834.434363425926,0.810058964020276,1.51,61.147812114197535
150,150,4166,823170006879965184,Vikarabadpolice,2017-01-22 14:06:38,43,386,30.0,0,0.6666666666666666,0.9,0.2333333333333333,10.966666666666667,5.7333333333333325,197,0,2019-04-23 14:45:45,31.0,821.0271643518519,0.23994333994481026,0.51,27.36757214506173
151,151,4196,788721664078950400,spsiricilla,2016-10-19 12:41:13,116,1035,63.0,siricilla ,0.06666666666666668,0.9666666666666668,0.26666666666666666,7.866666666666666,8.033333333333333,595,0,2019-04-23 14:45:45,64.0,916.0864814814814,0.6495019979312159,0.57,14.541055261610817
152,152,4226,1017722541442400257,CPRODGPTS,2018-07-13 10:48:57,95,279,26.0,"Hyderabad, India",0.6333333333333333,0.6333333333333333,1.3666666666666667,8.1,10.5,57,0,2019-04-23 14:45:45,27.0,284.1644444444444,0.2005880788901575,0.2,10.92940170940171
153,153,4256,2611134289,ndmaindia,2014-07-08 05:49:19,53,107684,1579.0,New Delhi-110029,4.4,2.0,0.13333333333333333,8.8,20.933333333333334,20466,0,2019-04-23 14:45:45,1580.0,1750.372523148148,11.692368184111285,0.19,1.1085323135833742
154,154,4286,4756886606,InsptrJbh,2016-01-14 07:20:09,19,300,69.0,"Hyderabad, India",0.0,0.8333333333333334,2.833333333333333,0.06666666666666668,0.9333333333333332,33,0,2019-04-23 14:45:45,70.0,1195.3094444444444,0.027607913710861486,0.11,17.32332528180354
155,155,4316,731767022267174913,NICMeity,2016-05-15 08:43:48,94,21405,19.0,"New Delhi, India",1.0666666666666669,0.9333333333333332,0.2333333333333333,10.7,28.466666666666665,1660,0,2019-04-23 14:45:45,20.0,1073.2513541666667,1.5467019850992112,0.08,56.486913377192984
156,156,4346,970591741131804672,CyberDost,2018-03-05 09:27:58,156,54216,76.0,India,9.6,6.4,4.8,704.2666666666668,2009.0666666666666,432,0,2019-04-23 14:45:45,77.0,414.22068287037035,1.0429223306920037,0.01,5.450272143031189
157,157,4376,4836687032,sspnoida,2016-01-30 20:48:58,77,10265,155.0,Noida,0.5333333333333333,0.43333333333333335,1.7666666666666666,144.6,81.73333333333333,975,0,2019-04-23 14:45:45,156.0,1178.7477662037038,0.8271489694017428,0.09,7.6048242980884115
158,158,4406,993347694038003712,ajay_sharmaips,2018-05-07 04:32:00,20,668,14.0,"Greater Noida, India",0.16666666666666666,0.3,4.166666666666667,15.433333333333335,5.533333333333332,104,0,2019-04-23 14:45:45,15.0,351.42621527777777,0.29593694345709326,0.16,25.10187251984127
159,159,4436,853135478765240325,ParivahanUP,2017-04-15 06:38:43,75,16306,23.0,"Lucknow, India",0.03333333333333333,0.3,3.066666666666667,1.4333333333333331,1.4666666666666666,3520,0,2019-04-23 14:45:45,24.0,738.3382175925926,4.767462818702823,0.22,32.10166163446055
160,160,4466,998772551454257152,UPPolNRI,2018-05-22 03:48:27,155,4584,66.0,"Uttar Pradesh, India",1.3333333333333333,0.9333333333333332,11.6,226.26666666666668,42.66666666666666,328,0,2019-04-23 14:45:45,67.0,336.45645833333333,0.9748661138049686,0.07,5.097825126262626
161,161,4496,737863891175231489,ajay85ldh,2016-06-01 04:30:35,9,8566,27.0,Shamli,0.26666666666666666,1.0,5.7333333333333325,78.33333333333333,323.06666666666666,346,0,2019-04-23 14:45:45,28.0,1056.427199074074,0.3275190191082342,0.04,39.12693329903978
162,162,4526,871222004875010049,NoidaUP100,2017-06-04 04:28:07,53,542,13.0,"Noida, India",0.6333333333333333,0.4666666666666667,1.8,118.7,4.733333333333333,686,0,2019-04-23 14:45:45,14.0,688.4289120370371,0.9964718041404594,1.27,52.95607015669516
163,163,4556,1394485897,SidharthNSingh,2013-05-01 11:52:08,63,309752,223.0,New Delhi,0.43333333333333335,0.8333333333333334,0.2333333333333333,75.5,146.26666666666668,7045,0,2019-04-23 14:45:45,224.0,2183.1205671296298,3.227032032070852,0.02,9.78977832793556
164,164,4586,67378160,DainikBhaskar,2009-08-20 18:04:36,76,634515,46.0,India,8.933333333333334,4.0,1.3333333333333333,12.533333333333333,87.9,119712,0,2019-04-23 14:45:45,47.0,3532.861909722222,33.88527575067676,0.19,76.80134586352656
165,165,4616,2183816041,arunjaitley,2013-11-09 07:33:10,62,14634914,161.0,New Delhi,0.13333333333333333,0.8666666666666667,0.1,1160.2,4514.633333333333,3696,0,2019-04-23 14:45:45,162.0,1991.3004050925927,1.8560735439754712,0.0,12.36832549746952
166,166,4646,64639742,JagranNews,2009-08-11 05:51:40,68,671102,46.0,India,0.4666666666666667,1.2,0.1,21.766666666666666,123.23333333333332,139628,0,2019-04-23 14:45:45,47.0,3542.3708912037036,39.41653889114761,0.21,77.00806285225443
167,167,4676,798135834,ptshrikant,2012-09-02 12:11:12,32,860509,421.0,"Lucknow, India",0.0,0.4666666666666667,2.7666666666666666,5.7,34.766666666666666,33573,0,2019-04-23 14:45:45,422.0,2424.107326388889,13.849634310545387,0.04,5.757974647004486
168,168,4706,1346439824,rajnathsingh,2013-04-12 09:46:07,46,12801950,274.0,0,0.0,1.6666666666666667,0.26666666666666666,2311.4,12740.633333333333,4199,0,2019-04-23 14:45:45,275.0,2202.208078703704,1.9067226392483663,0.0,8.03725576169235
169,169,4736,4208714065,drdineshbjp,2015-11-12 04:29:51,119,1148878,122.0,"Uttar Pradesh, Lucknow",0.03333333333333333,0.9333333333333332,0.16666666666666666,206.8,592.5666666666667,3152,0,2019-04-23 14:45:45,123.0,1258.4277083333334,2.504712808790996,0.0,10.314981215846995
170,170,4766,2541363451,HMOIndia,2014-06-02 12:15:32,36,2923094,131.0,"North Block, New Delhi",0.0,1.3333333333333333,1.7333333333333334,1796.9,2001.533333333333,5212,0,2019-04-23 14:45:45,132.0,1786.1043171296296,2.9180826394149126,0.0,13.63438410022618
171,171,4796,219940006,News18UP,2010-11-26 09:40:05,144,428072,94.0,Lucknow,0.6666666666666666,1.933333333333333,0.0,6.666666666666668,49.93333333333333,361614,0,2019-04-23 14:45:45,95.0,3070.2122685185186,117.7814328044787,0.84,32.66183264381403
172,172,4826,1583043284,kpmaurya1,2013-07-10 12:49:34,27,1766684,232.0,"लखनऊ, भारत",0.43333333333333335,0.9333333333333332,0.43333333333333335,91.96666666666668,485.9333333333333,11916,0,2019-04-23 14:45:45,233.0,2113.0806828703703,5.639159969894535,0.01,9.10810639168263
173,173,4856,3437532637,myogiadityanath,2015-09-03 13:56:46,151,3857903,44.0,"गोरखपुर, उत्तर प्रदेश",0.2,1.933333333333333,0.3333333333333333,3314.933333333333,15177.9,8409,0,2019-04-23 14:45:45,45.0,1328.0340162037037,6.331916123683209,0.0,30.182591277356902
174,174,4876,3437532637,myogiadityanath,2015-09-03 13:56:46,151,3857904,44.0,"गोरखपुर, उत्तर प्रदेश",0.2,1.933333333333333,0.3333333333333333,3314.933333333333,15177.9,8409,0,2019-04-23 14:45:45,45.0,1328.0340162037037,6.331916123683209,0.0,30.182591277356902
175,175,4886,3313144356,HomeDepttUP,2015-08-12 08:44:46,0,64227,1.0,"Lucknow, Uttar Pradesh",0.0,0.9333333333333332,0.0,30.5,147.76666666666668,337,0,2019-04-23 14:45:45,2.0,1350.2506828703704,0.2495832842562268,0.01,1350.2506828703704
176,176,4946,1471507939,bijnorpolice,2013-05-31 06:31:05,131,16693,206.0,"Bijnor, UP, India",0.26666666666666666,0.3666666666666665,2.3,15.9,2.833333333333333,15825,0,2019-04-23 14:45:45,207.0,2153.3435185185185,7.349036446766033,0.95,10.453123876303488
177,177,4976,4878475779,HsyTimes,2016-02-05 19:19:17,98,113,472.0,"नई दिल्ली, भारत",0.5333333333333333,0.03333333333333333,1.2333333333333334,1.3,0.0,1944,0,2019-04-23 14:45:45,473.0,1172.8100462962964,1.6575574246989966,17.2,2.484767047237916
178,178,5036,813972475335806976,Ariffaizylawar,2016-12-28 04:58:55,0,225,314.0,Town Lawar Meerut Uttar Prades,0.2333333333333333,0.6333333333333333,1.3333333333333333,184.86666666666667,1.4666666666666666,362,0,2019-04-23 14:45:45,315.0,846.4075231481481,0.42768996033207346,1.61,2.6955653603444207
179,179,5066,1271749327,Uppolice,2013-03-16 08:06:34,127,616756,504.0,DGP HQs LUCKNOW,0.2,0.5,7.7,6.666666666666668,7.833333333333332,171976,0,2019-04-23 14:45:45,505.0,2229.277210648148,77.14428657797973,0.28,4.423169068746326
180,180,5096,804020580437499905,UPPViralCheck,2016-11-30 17:53:39,143,8752,5.0,0,1.6666666666666667,0.8666666666666667,3.466666666666667,268.93333333333334,203.86666666666667,163,0,2019-04-23 14:45:45,6.0,873.8695138888888,0.18652670382631656,0.02,174.77390277777778
181,181,5156,899872414523244544,ASTITV17,2017-08-22 05:54:37,152,786,143.0,"Lucknow, India",3.533333333333333,2.1333333333333333,0.4,70.2,78.4,202,0,2019-04-23 14:45:45,144.0,609.3688425925926,0.3314905290211099,0.26,4.261320577570578
182,182,5186,842978276800835584,dgpup,2017-03-18 05:57:37,99,617697,10.0,"DGP HQS Lucknow, UP",1.8666666666666667,0.6,1.6666666666666667,1120.2333333333333,2005.166666666667,474,0,2019-04-23 14:45:45,11.0,766.3667592592593,0.6185028177085214,0.0,76.63667592592593
183,183,5216,3437532637,myogiadityanath,2015-09-03 13:56:46,151,3857935,44.0,"गोरखपुर, उत्तर प्रदेश",0.2,1.933333333333333,0.3333333333333333,3314.933333333333,15177.9,8409,0,2019-04-23 14:45:45,45.0,1328.0340162037037,6.331916123683209,0.0,30.182591277356902
184,184,5246,885487044243238912,rashtrapatibhvn,2017-07-13 13:12:17,155,5140384,1.0,"New Delhi, India",0.06666666666666668,2.0,0.0,1038.4333333333334,7092.266666666666,5611,0,2019-04-23 14:45:45,2.0,649.0649074074074,8.64474405558652,0.0,649.0649074074074
185,185,5276,67378160,DainikBhaskar,2009-08-20 18:04:36,76,634519,46.0,India,8.933333333333334,4.0,1.3333333333333333,12.533333333333333,87.9,119712,0,2019-04-23 14:45:45,47.0,3532.861909722222,33.88527575067676,0.19,76.80134586352656
186,186,5306,169018518,AmarUjalaNews,2010-07-21 10:04:08,136,794157,75.0,India,0.7666666666666667,1.0,0.16666666666666666,5.433333333333334,43.1,184083,0,2019-04-23 14:45:45,76.0,3198.1955671296296,57.5583938305605,0.23,42.6426075617284
187,187,5336,725545144833839109,_NationalVoice,2016-04-28 04:40:17,85,17714,11.0,"Lucknow, India",3.6333333333333333,0.9666666666666668,0.8666666666666667,0.5,1.4,141326,0,2019-04-23 14:45:45,12.0,1090.420462962963,129.6068854173734,7.98,99.129132996633
188,188,5366,103770785,TwitterIndia,2010-01-11 05:44:35,105,2032549,81.0,0,1.7333333333333334,1.4,2.8,130.93333333333334,67.9,4910,0,2019-04-23 14:45:45,82.0,3389.3758101851854,1.4486443153471766,0.0,41.84414580475538
